209,455000000,robot/base_footprint/imu_sensor,0.004677772732875382,0.0039937960165956415,-1.0276971806155451e-05,0.9999810837860991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3062125746150664e-10,2.07310597355118e-09,-3.6144979976772316e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07827786343214069,0.09168180677953876,9.799258493499082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,485000000,robot/base_footprint/imu_sensor,0.004677772735669604,0.003993796050227754,-1.0277513844943242e-05,0.9999810837859461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3062029498867503e-10,2.073104972182053e-09,-3.61449800255282e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07827786414057052,0.09168180679185253,9.799258493493069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,520000000,robot/base_footprint/imu_sensor,0.004677772738929508,0.003993796089465208,-1.0278146223529947e-05,0.9999810837857677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.306203269666759e-10,2.0731029435834098e-09,-3.614498008919683e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07827786496800028,0.09168180680541597,9.799258493486203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,550000000,robot/base_footprint/imu_sensor,0.004677772741723709,0.0039937961230973006,-1.0278688262319457e-05,0.9999810837856147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3062134702040047e-10,2.0731050833344603e-09,-3.614498011325358e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07827786567601,0.09168180681732756,9.79925849348014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,585000000,robot/base_footprint/imu_sensor,0.004677772744983639,0.0039937961623347585,-1.0279320640907749e-05,0.9999810837854363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.306223835610454e-10,2.073104105349406e-09,-3.61449801533638e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07827786650343635,0.091681806831694,9.799258493472921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,620000000,robot/base_footprint/imu_sensor,0.004677772748243566,0.0039937962015722216,-1.0279953019496814e-05,0.9999810837852577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.306214138750171e-10,2.073105196945838e-09,-3.6144980188693176e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07827786733002785,0.09168180684687172,9.799258493466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,650000000,robot/base_footprint/imu_sensor,0.004677772751037771,0.003993796235204319,-1.028049505828815e-05,0.9999810837851048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.306214455001102e-10,2.073104192011854e-09,-3.614498024160115e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07827786803973995,0.09168180685877668,9.799258493461164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,685000000,robot/base_footprint/imu_sensor,0.004677772754297689,0.003993796274441765,-1.0281127436878833e-05,0.9999810837849263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3062246679795674e-10,2.073104263400063e-09,-3.614498028483745e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07827786886673856,0.09168180687274034,9.799258493454246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,715000000,robot/base_footprint/imu_sensor,0.004677772757091907,0.003993796308073875,-1.0281669475671237e-05,0.9999810837847734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.306224868697915e-10,2.073105337610228e-09,-3.614498031142054e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0782778695751825,0.09168180688506244,9.79925849344824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,750000000,robot/base_footprint/imu_sensor,0.004677772760351812,0.003993796347311331,-1.0282301854263225e-05,0.9999810837845949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3062058250933313e-10,2.0731054024845497e-09,-3.614498036921039e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07827787040176183,0.09168180690022147,9.799258493441625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
